obsrdt,inflowqy,target_inflow_3h,pred_inflow_GradientBoosting,pred_inflow_RandomForest,dam_name,dam_code
2025-07-10 04:00:00,0.0,17.122,14.462657495856,16.154595684523812,남강댐,2018110
2025-07-10 05:00:00,31.02,18.549,11.423447223227326,10.351050937499997,남강댐,2018110
2025-07-10 06:00:00,4.654,0.0,16.82546301145881,14.992807703373018,남강댐,2018110
2025-07-10 07:00:00,17.122,17.323,12.634782492618408,11.451610625,남강댐,2018110
2025-07-10 08:00:00,18.549,1.054,14.454818155947066,8.96126687996032,남강댐,2018110
2025-07-10 09:00:00,0.0,25.635,14.578998537908216,14.364977708333331,남강댐,2018110
2025-07-10 10:00:00,17.323,0.0,10.2336875274373,5.922163958333335,남강댐,2018110
2025-07-10 11:00:00,1.054,8.9,13.9945230836536,10.224110997023809,남강댐,2018110
2025-07-10 12:00:00,25.635,16.923,10.688920173208317,12.057435218253968,남강댐,2018110
2025-07-10 13:00:00,0.0,13.095,14.462657495856,8.743274982413418,남강댐,2018110
2025-07-10 14:00:00,8.9,26.262,11.28956555563749,13.44854742559524,남강댐,2018110
2025-07-10 15:00:00,16.923,0.0,11.762484787426645,5.172669375,남강댐,2018110
2025-07-10 16:00:00,13.095,20.634,13.9945230836536,11.955052100018042,남강댐,2018110
2025-07-10 17:00:00,26.262,6.433,12.938645055453414,12.08259729166667,남강댐,2018110
2025-07-10 18:00:00,0.0,13.634,14.462657495856,7.267625535714288,남강댐,2018110
2025-07-10 19:00:00,20.634,0.0,10.2336875274373,6.0064874999999995,남강댐,2018110
2025-07-10 20:00:00,6.433,30.852,13.200862150799045,8.578535386904765,남강댐,2018110
2025-07-10 21:00:00,13.634,17.73,12.818362815626832,12.073037797619042,남강댐,2018110
2025-07-10 22:00:00,0.0,4.612,13.9945230836536,11.30009019345238,남강댐,2018110
2025-07-10 23:00:00,30.852,10.994,11.28956555563749,13.260915267857149,남강댐,2018110
2025-07-11 00:00:00,17.73,0.0,15.257844621685658,6.411998125000001,남강댐,2018110
2025-07-11 01:00:00,4.612,10.966,13.9945230836536,20.049519107142853,남강댐,2018110
2025-07-11 02:00:00,10.994,10.967,12.492687113168886,8.836783779761904,남강댐,2018110
2025-07-11 03:00:00,0.0,17.76,12.818362815626832,11.477672976190473,남강댐,2018110
2025-07-11 04:00:00,10.966,2.107,10.2336875274373,6.735410744047622,남강댐,2018110
2025-07-11 05:00:00,10.967,20.379,12.818362815626832,13.791403571428571,남강댐,2018110
2025-07-11 06:00:00,17.76,3.413,12.818362815626832,15.822754444444447,남강댐,2018110
2025-07-11 07:00:00,2.107,13.8,13.320547484707488,11.898024494047622,남강댐,2018110
2025-07-11 08:00:00,20.379,18.315,11.36289577215443,9.173555997023806,남강댐,2018110
2025-07-11 09:00:00,3.413,0.0,12.81895972154497,7.191065595238096,남강댐,2018110
2025-07-11 10:00:00,13.8,7.812,11.36289577215443,10.484519846230159,남강댐,2018110
2025-07-11 11:00:00,18.315,0.0,13.9945230836536,13.956201190476193,남강댐,2018110
2025-07-11 12:00:00,0.0,7.4,14.578998537908216,13.030333601190472,남강댐,2018110
2025-07-11 13:00:00,7.812,20.516,10.2336875274373,7.952419940476192,남강댐,2018110
2025-07-11 14:00:00,0.0,0.0,12.818362815626832,11.237533988095237,남강댐,2018110
2025-07-11 15:00:00,7.4,7.079,10.2336875274373,5.250675520833332,남강댐,2018110
2025-07-11 16:00:00,20.516,13.024,12.818362815626832,13.688894568452383,남강댐,2018110
2025-07-11 17:00:00,0.0,1.317,13.497808561880918,11.785137500000003,남강댐,2018110
2025-07-11 18:00:00,7.079,2.81,10.2336875274373,6.1853636309523825,남강댐,2018110
2025-07-11 19:00:00,13.024,17.643,12.52141640454496,8.315579017857143,남강댐,2018110
2025-07-11 20:00:00,1.317,0.0,12.938645055453414,14.438798090277775,남강댐,2018110
2025-07-11 21:00:00,2.81,11.331,11.065949361072557,12.834718621031751,남강댐,2018110
2025-07-11 22:00:00,17.643,11.155,11.36289577215443,11.234720178571427,남강댐,2018110
2025-07-11 23:00:00,0.0,0.0,12.938645055453414,16.717800992063488,남강댐,2018110
2025-07-12 00:00:00,11.331,17.628,10.992619144555617,11.381346964285715,남강댐,2018110
2025-07-12 01:00:00,11.155,0.0,12.818362815626832,11.394543318452381,남강댐,2018110
2025-07-12 02:00:00,0.0,20.598,11.762484787426645,14.516775565476186,남강댐,2018110
2025-07-12 03:00:00,17.628,3.723,10.2336875274373,4.991604077380954,남강댐,2018110
2025-07-12 04:00:00,0.0,6.886,13.9945230836536,15.194295000000002,남강댐,2018110
2025-07-12 05:00:00,20.598,28.743,10.2336875274373,4.280870714285715,남강댐,2018110
2025-07-12 06:00:00,3.723,20.684,13.497808561880918,11.682260625000001,남강댐,2018110
2025-07-12 07:00:00,6.886,0.0,11.36289577215443,13.39519638392857,남강댐,2018110
2025-07-12 08:00:00,28.743,1.778,11.762484787426645,9.885901160714287,남강댐,2018110
2025-07-12 09:00:00,20.684,0.627,14.462657495856,11.993833124999998,남강댐,2018110
2025-07-12 10:00:00,0.0,0.0,12.81895972154497,15.558937976190473,남강댐,2018110
2025-07-12 11:00:00,1.778,15.084,11.28956555563749,11.482065952380953,남강댐,2018110
2025-07-12 12:00:00,0.627,2.308,10.30701774395424,8.305137589285714,남강댐,2018110
2025-07-12 13:00:00,0.0,2.481,10.992619144555617,17.40198416666666,남강댐,2018110
2025-07-12 14:00:00,15.084,9.679,11.28956555563749,14.343543422619046,남강댐,2018110
2025-07-12 15:00:00,2.308,3.618,13.9945230836536,14.013149285714283,남강댐,2018110
2025-07-12 16:00:00,2.481,0.0,10.30701774395424,14.157832767857148,남강댐,2018110
2025-07-12 17:00:00,9.679,30.189,10.30701774395424,6.041628214285714,남강댐,2018110
2025-07-12 18:00:00,3.618,17.463,11.762484787426645,13.102908794642858,남강댐,2018110
2025-07-12 19:00:00,0.0,0.0,10.30701774395424,11.606882797619047,남강댐,2018110
2025-07-12 20:00:00,30.189,0.0,11.28956555563749,16.738007738095238,남강댐,2018110
2025-07-12 21:00:00,17.463,17.334,13.783808655520051,8.177261875000001,남강댐,2018110
2025-07-12 22:00:00,0.0,0.0,12.938645055453414,19.57899358630953,남강댐,2018110
2025-07-12 23:00:00,0.0,17.308,11.452914216849083,9.478874583333333,남강댐,2018110
2025-07-13 00:00:00,17.334,3.89,10.2336875274373,6.571734990079366,남강댐,2018110
2025-07-13 01:00:00,0.0,5.026,12.938645055453414,14.35434786706349,남강댐,2018110
2025-07-13 02:00:00,17.308,10.79,11.28956555563749,18.560628392857133,남강댐,2018110
2025-07-13 03:00:00,3.89,0.0,13.9945230836536,13.228162113095241,남강댐,2018110
2025-07-13 04:00:00,5.026,30.116,10.334575896510954,8.728378303571429,남강댐,2018110
2025-07-13 05:00:00,10.79,20.285,14.212495708908396,8.172505297619052,남강댐,2018110
2025-07-13 06:00:00,0.0,27.578,15.268373737108583,18.37178629960318,남강댐,2018110
2025-07-13 07:00:00,30.116,0.0,16.158358735657323,8.464778898809524,남강댐,2018110
2025-07-13 08:00:00,20.285,11.235,22.883998470459158,16.247668244047624,남강댐,2018110
2025-07-13 09:00:00,27.578,18.718,20.673267123277054,18.933609062499997,남강댐,2018110
2025-07-13 10:00:00,0.0,15.096,27.461594700877875,17.385999375000008,남강댐,2018110
2025-07-13 11:00:00,11.235,8.87,22.762551478806788,15.3288190625,남강댐,2018110
2025-07-13 12:00:00,18.718,0.0,22.66843713772487,16.962169831349208,남강댐,2018110
2025-07-13 13:00:00,15.096,34.606,29.419532327244937,27.69060523313492,남강댐,2018110
2025-07-13 14:00:00,8.87,15.746,35.87914141912577,27.555061011904762,남강댐,2018110
2025-07-13 15:00:00,0.0,80.832,34.702981151098996,29.87957399305555,남강댐,2018110
2025-07-13 16:00:00,34.606,48.224,36.00485167998992,31.442255411706356,남강댐,2018110
2025-07-13 17:00:00,15.746,93.955,44.204527380957366,40.60091222222223,남강댐,2018110
2025-07-13 18:00:00,80.832,55.258,43.74927995066455,57.78579017857142,남강댐,2018110
2025-07-13 19:00:00,48.224,42.591,86.84403632463669,73.91836657738098,남강댐,2018110
2025-07-13 20:00:00,93.955,48.872,92.69806864162032,116.58574937500005,남강댐,2018110
2025-07-13 21:00:00,55.258,36.376,133.24043678382913,125.96380431547618,남강댐,2018110
2025-07-13 22:00:00,42.591,66.901,102.96935575672299,149.8445113690476,남강댐,2018110
2025-07-13 23:00:00,48.872,67.623,96.82954680410516,101.56997624007936,남강댐,2018110
2025-07-14 00:00:00,36.376,44.677,72.91329263773584,115.09827302083336,남강댐,2018110
2025-07-14 01:00:00,66.901,58.816,68.92232665161197,95.89892372023812,남강댐,2018110
2025-07-14 02:00:00,67.623,20.585,70.64630203787108,118.90893434523812,남강댐,2018110
2025-07-14 03:00:00,44.677,76.867,65.51723756655197,110.96646401785718,남강댐,2018110
2025-07-14 04:00:00,58.816,18.186,61.09380406034232,63.460962172619055,남강댐,2018110
2025-07-14 05:00:00,20.585,81.624,60.64091490785646,62.68430117559527,남강댐,2018110
2025-07-14 06:00:00,76.867,56.421,50.37609404331966,56.19682339285714,남강댐,2018110
2025-07-14 07:00:00,18.186,40.509,62.306918697330474,69.88581321428572,남강댐,2018110
2025-07-14 08:00:00,81.624,66.127,52.22106614942647,50.230611607142855,남강댐,2018110
2025-07-14 09:00:00,56.421,40.591,69.06627437264859,77.25688654761905,남강댐,2018110
2025-07-14 10:00:00,40.509,59.787,64.69439890572811,71.53797154761912,남강댐,2018110
2025-07-14 11:00:00,66.127,27.838,60.657143909338885,64.27657028769842,남강댐,2018110
2025-07-14 12:00:00,40.591,66.058,63.683735738154596,65.73463905753968,남강댐,2018110
2025-07-14 13:00:00,59.787,53.322,65.50689846129738,78.31533481150794,남강댐,2018110
2025-07-14 14:00:00,27.838,78.852,57.369959404169194,58.66850154761903,남강댐,2018110
2025-07-14 15:00:00,66.058,93.026,48.116464001718505,55.05989029761904,남강댐,2018110
2025-07-14 16:00:00,53.322,17.34,59.476044429095985,55.78523520833333,남강댐,2018110
2025-07-14 17:00:00,78.852,104.157,51.34100650334315,45.97369717261906,남강댐,2018110
2025-07-14 18:00:00,93.026,58.327,69.87531218085635,71.52426900793651,남강댐,2018110
2025-07-14 19:00:00,17.34,43.115,61.50894411001807,79.9569981150794,남강댐,2018110
2025-07-14 20:00:00,104.157,81.564,51.52108661154895,59.51388927083333,남강댐,2018110
2025-07-14 21:00:00,58.327,43.03,77.19261308522701,72.91219302083336,남강댐,2018110
2025-07-14 22:00:00,43.115,62.804,51.10032001952403,79.35091985119051,남강댐,2018110
2025-07-14 23:00:00,81.564,29.498,52.928764212243486,70.08048999007937,남강댐,2018110
2025-07-15 00:00:00,43.03,62.213,62.94282956619737,90.51923572916668,남강댐,2018110
2025-07-15 01:00:00,62.804,23.683,51.94774954496363,68.08960684523808,남강댐,2018110
2025-07-15 02:00:00,29.498,42.884,56.933729798514506,59.70591209325397,남강댐,2018110
2025-07-15 03:00:00,62.213,43.059,43.245600885882766,55.004161840277774,남강댐,2018110
2025-07-15 04:00:00,23.683,35.111,55.38008883738744,63.43013705357144,남강댐,2018110
2025-07-15 05:00:00,42.884,51.606,31.95976760023984,61.24348522321427,남강댐,2018110
2025-07-15 06:00:00,43.059,48.351,45.79078792790676,51.6526577827381,남강댐,2018110
2025-07-15 07:00:00,35.111,33.673,48.98502694419637,63.9985721329365,남강댐,2018110
2025-07-15 08:00:00,51.606,42.06,44.57903740874677,53.926733586309524,남강댐,2018110
2025-07-15 09:00:00,48.351,41.395,42.811097977294,58.62815529761906,남강댐,2018110
2025-07-15 10:00:00,33.673,20.98,45.184734233380695,61.13333229166667,남강댐,2018110
2025-07-15 11:00:00,42.06,17.185,36.86204911483271,43.473676666666655,남강댐,2018110
2025-07-15 12:00:00,41.395,36.499,50.4848160281707,45.54051532738096,남강댐,2018110
2025-07-15 13:00:00,20.98,27.441,46.69711819248257,38.09102050595239,남강댐,2018110
2025-07-15 14:00:00,17.185,15.688,34.30805090613636,43.10729625,남강댐,2018110
2025-07-15 15:00:00,36.499,12.228,30.077291016694264,36.28967376488095,남강댐,2018110
2025-07-15 16:00:00,27.441,10.871,34.55751695448409,36.2754213095238,남강댐,2018110
2025-07-15 17:00:00,15.688,48.533,29.62896073081791,40.48129891369048,남강댐,2018110
2025-07-15 18:00:00,12.228,17.861,28.182979785863132,34.944218437500005,남강댐,2018110
2025-07-15 19:00:00,10.871,42.827,26.18546104467574,32.19968011904761,남강댐,2018110
2025-07-15 20:00:00,48.533,23.206,20.912649660303117,22.063750208333335,남강댐,2018110
2025-07-15 21:00:00,17.861,16.771,31.006150907258174,32.897764374999994,남강댐,2018110
2025-07-15 22:00:00,42.827,31.426,22.40270554913598,23.85047644345238,남강댐,2018110
2025-07-15 23:00:00,23.206,17.316,32.710159884044224,34.48007449404761,남강댐,2018110
2025-07-16 00:00:00,16.771,23.742,21.339271533704427,27.33385543154763,남강댐,2018110
2025-07-16 01:00:00,31.426,30.052,24.894766664991508,26.733378363095238,남강댐,2018110
2025-07-16 02:00:00,17.316,16.98,23.77815643384512,28.538237380952374,남강댐,2018110
2025-07-16 03:00:00,23.742,29.887,20.75479607944981,22.771783229166676,남강댐,2018110
2025-07-16 04:00:00,30.052,4.643,21.799566605997892,26.38928543154762,남강댐,2018110
2025-07-16 05:00:00,16.98,36.299,26.468316373877375,28.044758928571433,남강댐,2018110
2025-07-16 06:00:00,29.887,47.774,23.613695034535677,22.948753715277782,남강댐,2018110
2025-07-16 07:00:00,4.643,0.0,26.453740222589015,32.37967809027777,남강댐,2018110
2025-07-16 08:00:00,36.299,60.468,23.29036952609715,22.25030080357143,남강댐,2018110
2025-07-16 09:00:00,47.774,23.836,36.23053122009648,34.837852470238104,남강댐,2018110
2025-07-16 10:00:00,0.0,32.871,36.99018243169678,31.53890668154761,남강댐,2018110
2025-07-16 11:00:00,60.468,52.751,32.41799410489464,28.010795386904768,남강댐,2018110
2025-07-16 12:00:00,23.836,12.466,47.63051595336421,28.672635297619046,남강댐,2018110
2025-07-16 13:00:00,32.871,57.134,25.6112857124438,25.41399505952381,남강댐,2018110
2025-07-16 14:00:00,52.751,8.902,36.91508211184075,31.35476650297618,남강댐,2018110
2025-07-16 15:00:00,12.466,28.983,34.34218605800256,25.887553898809536,남강댐,2018110
2025-07-16 16:00:00,57.134,54.583,27.437040361939264,22.082484196428574,남강댐,2018110
2025-07-16 17:00:00,8.902,0.0,49.2302330272523,38.2953261607143,남강댐,2018110
2025-07-16 18:00:00,28.983,38.397,31.88046216246105,25.591163462301598,남강댐,2018110
2025-07-16 19:00:00,54.583,20.747,47.643559635788776,29.146371875000007,남강댐,2018110
2025-07-16 20:00:00,0.0,54.871,49.03713292351659,44.3170850892857,남강댐,2018110
2025-07-16 21:00:00,38.397,0.0,30.80845913883518,21.98646749007936,남강댐,2018110
2025-07-16 22:00:00,20.747,54.463,47.034348324985416,38.18511840773809,남강댐,2018110
2025-07-16 23:00:00,54.871,23.549,31.02982203856016,28.740810877976184,남강댐,2018110
2025-07-17 00:00:00,0.0,23.696,56.29139461288605,46.49808188492063,남강댐,2018110
2025-07-17 01:00:00,54.463,61.556,36.615484574427896,33.183993184523814,남강댐,2018110
2025-07-17 02:00:00,23.549,149.635,52.41612882344456,55.15265480654763,남강댐,2018110
2025-07-17 03:00:00,23.696,104.396,45.193794620804745,41.26506677579365,남강댐,2018110
2025-07-17 04:00:00,61.556,212.48,54.767267603684694,56.30836640873016,남강댐,2018110
2025-07-17 05:00:00,149.635,150.306,81.44002717221201,120.58839717261904,남강댐,2018110
2025-07-17 06:00:00,104.396,250.036,143.5839137376624,208.99155755952376,남강댐,2018110
2025-07-17 07:00:00,212.48,268.36,171.46345492879044,191.52788008928573,남강댐,2018110
2025-07-17 08:00:00,150.306,243.181,215.9582743877406,235.79610610119047,남강댐,2018110
2025-07-17 09:00:00,250.036,238.601,261.1257962817258,312.24964604166644,남강댐,2018110
2025-07-17 10:00:00,268.36,169.932,314.7413933986989,342.04721690476185,남강댐,2018110
2025-07-17 11:00:00,243.181,352.871,342.7171363300829,372.4094290178572,남강댐,2018110
2025-07-17 12:00:00,238.601,262.225,307.1585219245569,349.9319469940476,남강댐,2018110
2025-07-17 13:00:00,169.932,613.545,258.20833363755736,315.38327690476194,남강댐,2018110
2025-07-21 10:00:00,313.663,381.987,415.915918048941,386.5921027083333,남강댐,2018110
2025-07-21 11:00:00,381.212,236.298,431.6569067181858,400.48683835317473,남강댐,2018110
2025-07-21 12:00:00,310.001,334.477,361.3197217192232,374.2872711011905,남강댐,2018110
2025-07-21 13:00:00,381.987,261.082,413.79826187833515,369.9156874007936,남강댐,2018110
2025-07-21 14:00:00,236.298,340.036,276.6299408362119,308.87274982142856,남강댐,2018110
2025-07-21 15:00:00,334.477,241.709,324.6107156818338,341.80224347222213,남강댐,2018110
2025-07-21 16:00:00,261.082,333.111,297.37319061566427,291.91807669913413,남강댐,2018110
2025-07-21 17:00:00,340.036,235.1,361.330886052153,427.65104078373025,남강댐,2018110
2025-07-21 18:00:00,241.709,305.045,269.4783471630922,270.8138764583333,남강댐,2018110
2025-07-21 19:00:00,333.111,249.038,332.39875069530166,303.9728875099205,남강댐,2018110
2025-07-21 20:00:00,235.1,303.559,269.9506855200712,264.519484375,남강댐,2018110
2025-07-21 21:00:00,305.045,264.42,292.4485337930175,258.47298610119043,남강댐,2018110
2025-07-21 22:00:00,249.038,325.863,269.9506855200712,247.25600672619052,남강댐,2018110
2025-07-21 23:00:00,303.559,318.946,298.24109676921796,258.61372887896823,남강댐,2018110
2025-07-22 00:00:00,264.42,318.814,295.5802454974855,243.71603973214283,남강댐,2018110
2025-07-22 01:00:00,325.863,341.116,328.9387195629398,288.5436185019841,남강댐,2018110
2025-07-22 02:00:00,318.946,324.188,363.50670461534355,331.6814904761904,남강댐,2018110
2025-07-22 03:00:00,318.814,297.873,355.7105973297923,308.75223991071414,남강댐,2018110
2025-07-22 04:00:00,341.116,263.419,322.5292401571934,305.39796652777767,남강댐,2018110
2025-07-22 05:00:00,324.188,266.041,305.9058031141436,308.04953446428584,남강댐,2018110
2025-07-22 06:00:00,297.873,239.508,270.5935718078626,264.12876755952385,남강댐,2018110
2025-07-22 07:00:00,263.419,242.437,241.32226058518376,252.43781970238092,남강댐,2018110
2025-07-22 08:00:00,266.041,225.921,232.5434747462288,233.64855610119034,남강댐,2018110
2025-07-22 09:00:00,239.508,228.585,219.25898887745944,220.50573037202383,남강댐,2018110
2025-07-22 10:00:00,242.437,177.033,210.59706197274195,211.61575519345246,남강댐,2018110
2025-07-22 11:00:00,225.921,215.448,210.59706197274195,209.37553145833334,남강댐,2018110
2025-07-22 12:00:00,228.585,245.254,204.38115273151774,204.34085657738098,남강댐,2018110
2025-07-22 13:00:00,177.033,200.863,186.92968163673166,194.27824430059522,남강댐,2018110
2025-07-22 14:00:00,215.448,201.942,178.9037028544533,198.73558635416674,남강댐,2018110
2025-07-22 15:00:00,245.254,149.834,204.38115273151774,204.6946401785714,남강댐,2018110
2025-07-22 16:00:00,200.863,185.87,187.97425844587528,195.50771729166667,남강댐,2018110
2025-07-22 17:00:00,201.942,164.95,178.9037028544533,186.46707599702387,남강댐,2018110
2025-07-22 18:00:00,149.834,165.512,170.629701736423,178.98351936011903,남강댐,2018110
2025-07-22 19:00:00,185.87,144.94,166.34260233164235,159.16427857142858,남강댐,2018110
2025-07-22 20:00:00,164.95,170.282,165.25323271254948,163.5429937400794,남강댐,2018110
2025-07-22 21:00:00,165.512,135.473,162.37712326763403,159.5920317261905,남강댐,2018110
2025-07-22 22:00:00,144.94,153.082,149.03220093159237,154.72222389880963,남강댐,2018110
2025-07-22 23:00:00,170.282,140.09,149.60156959329146,150.02990931547615,남강댐,2018110
2025-07-23 00:00:00,135.473,140.178,146.837944194264,133.3911999770022,남강댐,2018110
2025-07-23 01:00:00,153.082,147.067,134.32775700238363,134.51700565476193,남강댐,2018110
2025-07-23 02:00:00,140.09,126.063,134.61095314890954,138.2104255208334,남강댐,2018110
2025-07-23 03:00:00,140.178,141.304,133.4056725160396,127.35276315611475,남강댐,2018110
2025-07-23 04:00:00,147.067,133.219,134.61095314890954,129.30287312499996,남강댐,2018110
2025-07-23 05:00:00,126.063,124.847,132.41669641158114,129.6389513045635,남강댐,2018110
2025-07-23 06:00:00,141.304,126.36,127.61318914573356,123.84101742559524,남강댐,2018110
2025-07-23 07:00:00,133.219,112.435,125.35815799708567,126.12123741071427,남강댐,2018110
2025-07-23 08:00:00,124.847,118.926,116.4988867147373,119.49386229166662,남강댐,2018110
2025-07-23 09:00:00,126.36,126.14,118.36039399390982,113.84815413690478,남강댐,2018110
2025-07-23 10:00:00,112.435,102.523,115.31564010107707,125.34672627976188,남강댐,2018110
2025-07-23 11:00:00,118.926,143.196,107.14739797005628,113.6398256696428,남강댐,2018110
2025-07-23 12:00:00,126.14,154.185,108.90843814250256,116.0981380952381,남강댐,2018110
2025-07-23 13:00:00,102.523,232.448,112.58726966139622,113.31487122023809,남강댐,2018110
2025-07-23 14:00:00,143.196,145.888,107.94260364117903,111.89756580357141,남강댐,2018110
2025-07-23 15:00:00,154.185,212.483,125.69090745524151,120.78073407738096,남강댐,2018110
2025-07-23 16:00:00,232.448,205.425,180.59388154604963,193.17239299107146,남강댐,2018110
2025-07-23 17:00:00,145.888,159.709,170.0328130140548,195.43651828373024,남강댐,2018110
2025-07-23 18:00:00,212.483,117.866,174.66936898586704,183.451333015873,남강댐,2018110
2025-07-23 19:00:00,205.425,125.011,195.25644829095634,204.06568839285714,남강댐,2018110
2025-07-23 20:00:00,159.709,132.105,181.02990051083012,184.0499040178571,남강댐,2018110
2025-07-23 21:00:00,117.866,132.043,144.76562920168453,148.56639532738092,남강댐,2018110
2025-07-23 22:00:00,125.011,89.925,110.76994542167509,124.57763360119043,남강댐,2018110
2025-07-23 23:00:00,132.105,118.005,118.36039399390982,121.03704062499999,남강댐,2018110
2025-07-24 00:00:00,132.043,125.013,116.4988867147373,117.95418270833336,남강댐,2018110
2025-07-24 01:00:00,89.925,104.002,113.74575096910785,130.07909708333335,남강댐,2018110
2025-07-24 02:00:00,118.005,117.896,100.10027679987776,116.41784483134923,남강댐,2018110
2025-07-24 03:00:00,125.013,103.837,108.90843814250256,108.71355175595234,남강댐,2018110
2025-07-24 04:00:00,104.002,110.96,112.58726966139622,111.30764869047621,남강댐,2018110
2025-07-24 05:00:00,117.896,111.021,107.14739797005628,107.71412065476189,남강댐,2018110
2025-07-24 06:00:00,103.837,110.992,106.15530239687311,102.1167298511905,남강댐,2018110
2025-07-24 07:00:00,110.96,83.038,104.99682108916149,100.8492745982143,남강댐,2018110
2025-07-24 08:00:00,111.021,111.157,106.15530239687311,89.63077494318183,남강댐,2018110
2025-07-24 09:00:00,110.992,96.147,104.99682108916149,105.00138735119044,남강댐,2018110
2025-07-24 10:00:00,83.038,85.448,97.46056150661359,102.26172619543647,남강댐,2018110
2025-07-24 11:00:00,111.157,106.266,84.63604121326863,90.33007577380955,남강댐,2018110
2025-07-24 12:00:00,96.147,92.398,94.20030995290617,101.37932666666666,남강댐,2018110
2025-07-24 13:00:00,85.448,99.365,87.15318878272765,98.07684553571426,남강댐,2018110
2025-07-24 14:00:00,106.266,106.3,84.49074247021997,89.27566443858227,남강댐,2018110
2025-07-24 15:00:00,92.398,75.026,94.20030995290617,102.84124354166666,남강댐,2018110
2025-07-24 16:00:00,99.365,86.318,87.15318878272765,98.12173448322514,남강댐,2018110
2025-07-24 17:00:00,106.3,111.714,89.69009259655411,100.9955292058983,남강댐,2018110
2025-07-24 18:00:00,75.026,84.324,94.20030995290617,98.79073401785716,남강댐,2018110
2025-07-24 19:00:00,86.318,101.282,77.29019046085443,80.75049918154761,남강댐,2018110
2025-07-24 20:00:00,111.714,82.274,80.40514327151321,82.85624769345236,남강댐,2018110
2025-07-24 21:00:00,84.324,97.626,93.31733060721989,96.74462619047618,남강댐,2018110
2025-07-24 22:00:00,101.282,94.856,81.37578965956119,83.20899307387056,남강댐,2018110
2025-07-24 23:00:00,82.274,75.163,85.60449339784735,97.46345500496031,남강댐,2018110
2025-07-25 00:00:00,97.626,103.44,81.44688178944213,79.66310190972223,남강댐,2018110
2025-07-25 01:00:00,94.856,82.293,85.95086894929399,89.38475326884922,남강댐,2018110
2025-07-25 02:00:00,75.163,82.365,82.53098578978125,89.56567580357145,남강댐,2018110
2025-07-25 03:00:00,103.44,86.614,77.63656601230107,83.52504159722227,남강댐,2018110
2025-07-25 04:00:00,82.293,94.723,90.46108630564605,90.2334629265873,남강댐,2018110
2025-07-25 05:00:00,82.365,66.453,76.7535866666148,78.58667958333332,남강댐,2018110
2025-07-25 06:00:00,86.614,88.668,73.57086036484432,79.97113409226189,남강댐,2018110
2025-07-25 07:00:00,94.723,83.046,79.86853947727357,76.72123270833333,남강댐,2018110
2025-07-25 08:00:00,66.453,92.773,78.4652801423245,80.44495154761906,남강댐,2018110
2025-07-25 09:00:00,88.668,64.435,70.86084971631547,71.57362571428573,남강댐,2018110
2025-07-25 10:00:00,83.046,92.762,79.34825948801078,78.25985059523806,남강댐,2018110
2025-07-25 11:00:00,92.773,64.449,76.7535866666148,70.82252440476192,남강댐,2018110
2025-07-25 12:00:00,64.435,71.577,79.34825948801078,82.78068961309523,남강댐,2018110
2025-07-25 13:00:00,92.762,57.392,70.86084971631547,69.17531711309523,남강댐,2018110
2025-07-25 14:00:00,64.449,96.726,79.34825948801078,81.25816294642856,남강댐,2018110
2025-07-25 15:00:00,71.577,56.668,69.97787037062919,72.0198144047619,남강댐,2018110
2025-07-25 16:00:00,57.392,99.251,65.59197232941635,71.04030413690478,남강댐,2018110
2025-07-25 17:00:00,96.726,46.244,65.05387043520139,66.836176875,남강댐,2018110
2025-07-25 18:00:00,56.668,96.977,76.07818402072316,75.51946642857143,남강댐,2018110
2025-07-25 19:00:00,99.251,46.684,65.05387043520139,62.36080638392859,남강댐,2018110
2025-07-25 20:00:00,46.244,97.776,75.48113690496959,80.55510313988093,남강댐,2018110
2025-07-25 21:00:00,96.977,47.515,62.032121131749975,66.99299877480159,남강댐,2018110
2025-07-25 22:00:00,46.684,82.9,75.48113690496959,77.30811941964286,남강댐,2018110
2025-07-25 23:00:00,97.776,47.432,60.91876964658797,66.58047565972223,남강댐,2018110
2025-07-26 00:00:00,47.515,94.263,75.48113690496959,80.80916962797617,남강댐,2018110
2025-07-26 01:00:00,82.9,35.958,60.91876964658797,62.939199434523815,남강댐,2018110
2025-07-26 02:00:00,47.432,85.738,67.16683396797667,66.3235105654762,남강댐,2018110
2025-07-26 03:00:00,94.263,51.333,57.87568091811215,61.33518127976191,남강댐,2018110
2025-07-26 04:00:00,35.958,75.463,69.01816501698103,71.03187726190475,남강댐,2018110
2025-07-26 05:00:00,85.738,48.649,54.246147648134006,58.67729639880953,남강댐,2018110
2025-07-26 06:00:00,51.333,81.402,67.23869805015963,70.65790848214286,남강댐,2018110
2025-07-26 07:00:00,75.463,64.558,55.733229073757855,61.14417260912696,남강댐,2018110
2025-07-26 08:00:00,48.649,78.036,64.12374523950086,67.8489742857143,남강댐,2018110
2025-07-26 09:00:00,81.402,42.531,56.395654456672304,52.65265797619046,남강댐,2018110
2025-07-26 10:00:00,64.558,66.746,63.24076589381462,70.61505468750002,남강댐,2018110
2025-07-26 11:00:00,78.036,51.877,60.89743022156361,56.67262389880951,남강댐,2018110
2025-07-26 12:00:00,42.531,44.811,63.24076589381462,69.04488375,남강댐,2018110
2025-07-26 13:00:00,66.746,40.579,55.07304433307865,58.51625717261904,남강댐,2018110
2025-07-26 14:00:00,51.877,73.297,60.53075524528577,62.389073095238096,남강댐,2018110
