obsrdt,totdcwtrqy,target_discharge_3h,inflowqy,target_inflow_3h,prediction,baseline_prediction,predicted_inflow_3h,feature_set,model,eval_scope
2025-12-06 12:00:00,3.782,3.774,0.0,3.774,3.297479982864357,3.782,1.4286568650793656,기본피처_예측유입량추가,RandomForest,2025_유입량증가상위5퍼센트
2025-12-07 20:00:00,3.775,3.386,0.0,3.386,3.648975505952381,3.775,1.1830304978354975,기본피처_예측유입량추가,RandomForest,2025_유입량증가상위5퍼센트
2025-12-11 02:00:00,3.802,3.803,0.0,3.803,3.6870378373015877,3.802,1.041374212962963,기본피처_예측유입량추가,RandomForest,2025_유입량증가상위5퍼센트
2025-12-11 06:00:00,3.805,3.805,0.0,3.944,3.4566704365079377,3.805,1.1084390575396825,기본피처_예측유입량추가,RandomForest,2025_유입량증가상위5퍼센트
2025-12-11 16:00:00,3.924,3.788,0.0,3.788,3.6366562533068776,3.924,2.0162937599206336,기본피처_예측유입량추가,RandomForest,2025_유입량증가상위5퍼센트
2025-12-18 10:00:00,2.78,3.81,0.0,3.81,3.6223052777777762,2.78,0.5923470436507935,기본피처_예측유입량추가,RandomForest,2025_유입량증가상위5퍼센트
2025-12-20 05:00:00,3.54,3.33,0.0,3.344,3.5003269841269846,3.54,0.8036013690476189,기본피처_예측유입량추가,RandomForest,2025_유입량증가상위5퍼센트
2025-12-20 22:00:00,3.46,3.96,0.0,3.965,3.542164484126984,3.46,0.9831524404761905,기본피처_예측유입량추가,RandomForest,2025_유입량증가상위5퍼센트
2025-12-21 14:00:00,3.55,3.7,0.0,3.702,3.652513306878308,3.55,0.9980133730158733,기본피처_예측유입량추가,RandomForest,2025_유입량증가상위5퍼센트
2025-12-23 13:00:00,3.804,3.806,0.0,3.806,3.605035681216932,3.804,0.7872689682539682,기본피처_예측유입량추가,RandomForest,2025_유입량증가상위5퍼센트
2025-12-25 13:00:00,3.62,3.387,0.0,10.165,3.733261805555558,3.62,1.7166565169552668,기본피처_예측유입량추가,RandomForest,2025_유입량증가상위5퍼센트
2025-12-25 17:00:00,3.248,3.557,0.0,4.085,3.5651641964285727,3.248,1.8064274206349211,기본피처_예측유입량추가,RandomForest,2025_유입량증가상위5퍼센트
2025-12-26 23:00:00,3.259,3.699,0.565,3.699,3.6703422817460316,3.259,0.9931144065656565,기본피처_예측유입량추가,RandomForest,2025_유입량증가상위5퍼센트
2025-12-29 05:00:00,3.342,3.447,0.0,3.447,3.7357465806878296,3.342,0.9829254464285714,기본피처_예측유입량추가,RandomForest,2025_유입량증가상위5퍼센트
2025-12-29 10:00:00,3.467,3.646,0.0,3.368,3.601612175925926,3.467,0.9781004861111108,기본피처_예측유입량추가,RandomForest,2025_유입량증가상위5퍼센트
2025-12-29 17:00:00,3.76,3.387,0.0,3.387,3.813101498015875,3.76,1.061379166666667,기본피처_예측유입량추가,RandomForest,2025_유입량증가상위5퍼센트
2025-12-29 22:00:00,4.048,3.267,0.0,3.267,3.8800844724025985,4.048,0.84915564484127,기본피처_예측유입량추가,RandomForest,2025_유입량증가상위5퍼센트
2025-07-18 02:00:00,148.088,146.316,113.338,98.455,140.6409190277778,148.088,150.9871762896826,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-18 03:00:00,147.149,145.417,121.705,88.334,135.23731,147.149,150.07200819444446,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-18 04:00:00,146.927,144.603,107.149,79.409,128.58674809523808,146.927,151.7718866468254,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-18 05:00:00,146.316,144.646,98.455,74.84,126.85435111111113,146.316,163.97493467592594,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-18 06:00:00,145.417,144.572,88.334,64.35,129.41695041666668,145.417,135.3673624503968,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-18 07:00:00,144.603,97.421,79.409,57.004,127.93994319444442,144.603,94.01854518849204,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-18 08:00:00,144.646,97.246,74.84,55.69,130.18080003968254,144.646,89.00575265873019,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-18 09:00:00,144.572,97.037,64.35,55.398,133.9967186706349,144.572,74.69730780753967,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-18 10:00:00,97.421,96.365,57.004,56.726,121.38887744378304,97.421,67.63596184523809,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-18 11:00:00,97.246,96.317,55.69,49.567,121.06003597222225,97.246,68.70120847222223,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-18 12:00:00,97.037,96.096,55.398,47.04,117.40258236441807,97.037,68.59333484126981,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-18 13:00:00,96.365,96.036,56.726,43.814,105.7751909060847,96.365,78.25869496031747,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-18 14:00:00,96.317,95.843,49.567,43.037,108.76328257275138,96.317,54.29890725198416,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-18 15:00:00,96.096,95.585,47.04,41.224,109.11735943783076,96.096,52.06607314814816,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-18 16:00:00,96.036,95.402,43.814,40.069,108.5361815310847,96.036,43.57668540343915,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-18 17:00:00,95.843,95.065,43.037,36.315,108.53418597552916,95.843,41.60110566468254,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-18 18:00:00,95.585,94.761,41.224,35.733,99.74350860449744,95.585,73.44499720238096,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-18 19:00:00,95.402,94.421,40.069,37.338,97.37186951719585,95.402,77.66502251984126,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-18 20:00:00,95.065,94.013,36.315,29.569,100.20476326719583,95.065,43.42860201388889,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-18 21:00:00,94.761,93.57,35.733,30.709,97.69251548941806,94.761,80.4606576058201,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-18 22:00:00,94.421,49.95,37.338,18.172,97.62658854497363,94.421,133.7920517724867,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-18 23:00:00,94.013,47.315,29.569,29.843,99.71021007275138,94.013,47.00438548941799,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-19 00:00:00,93.57,47.245,30.709,23.495,99.85406041997359,93.57,50.55971734788361,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-19 01:00:00,49.95,47.168,18.172,24.251,90.24388686507936,49.95,34.131459196428565,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-19 02:00:00,47.315,47.12,29.843,69.092,72.36926719576721,47.315,36.43102770833334,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-19 03:00:00,47.245,47.134,23.495,62.467,63.367737255291026,47.245,34.81676915674602,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-19 04:00:00,47.168,47.164,24.251,81.858,58.97522496031749,47.168,40.53342047619047,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-19 05:00:00,47.12,47.284,69.092,93.923,61.54792887235452,47.12,185.59214113095234,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-19 06:00:00,47.134,47.319,62.467,102.847,67.2013127612434,47.134,129.62527884920635,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-19 07:00:00,47.164,47.57,81.858,99.32,77.17419883928571,47.164,131.48461407076712,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-19 08:00:00,47.284,47.712,93.923,86.629,78.18514356150793,47.284,174.66238212632274,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-19 09:00:00,47.319,47.966,102.847,77.549,80.06378189484123,47.319,171.13939450727506,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-19 10:00:00,47.57,47.89,99.32,72.084,86.10575736111112,47.57,156.8441147156084,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-19 11:00:00,47.712,47.84,86.629,66.673,85.66502916666668,47.712,157.6506773313493,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-19 12:00:00,47.966,47.704,77.549,62.51,86.891905,47.966,177.7641420833334,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-19 13:00:00,47.89,47.746,72.084,55.829,85.11959505952383,47.89,168.48556435515874,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-19 14:00:00,47.84,48.107,66.673,56.19,86.01772611111112,47.84,121.16526911706349,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-19 15:00:00,47.704,48.319,62.51,51.013,85.2956145734127,47.704,118.5205165079365,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-19 16:00:00,47.746,48.318,55.829,49.679,85.87925764880956,47.746,129.79393599206352,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-19 17:00:00,48.107,48.32,56.19,48.32,86.38570921626987,48.107,106.67435114087303,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-19 18:00:00,48.319,48.317,51.013,46.956,86.04751018849211,48.319,94.661403015873,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-19 19:00:00,48.318,28.267,49.679,32.323,83.42496662698416,48.318,62.756003293650785,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-19 20:00:00,48.32,28.149,48.32,41.621,83.05731523809527,48.32,59.5506439484127,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-07-19 21:00:00,48.317,27.956,46.956,39.012,83.0566548214286,48.317,56.835303303571415,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-05 11:00:00,4.369,8.576,12.98,15.76,10.97591991071428,4.369,11.75977446428571,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-05 12:00:00,4.346,29.228,11.54,27.644,11.182215327380947,4.346,11.394383392857142,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-05 13:00:00,4.345,29.593,11.539,10.037,11.178810843253965,4.345,11.194336964285712,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-05 14:00:00,8.576,29.62,15.76,8.898,15.738801944444436,8.576,13.09961968253968,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-05 15:00:00,29.228,29.602,27.644,8.046,27.23811871031746,29.228,27.988237453703697,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-05 16:00:00,29.593,29.604,10.037,12.382,27.00695029761905,29.593,16.803746111111106,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-05 17:00:00,29.62,29.605,8.898,8.077,27.66243982142858,29.62,12.860380942460326,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-05 18:00:00,29.602,29.609,8.046,9.22,27.314232298280434,29.602,9.634355310846562,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-05 19:00:00,29.604,29.594,12.382,11.261,27.249849798280433,29.604,10.133258373015876,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-05 20:00:00,29.605,29.59,8.077,2.368,27.164801716269846,29.605,10.516750396825394,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-05 21:00:00,29.609,29.579,9.22,5.829,27.060339603174608,29.609,10.673097678571427,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-05 22:00:00,29.594,29.581,11.261,13.569,27.139977103174612,29.594,12.285444279100528,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-05 23:00:00,29.59,29.562,2.368,4.979,26.87949710317461,29.59,7.235299593253967,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-06 00:00:00,29.579,29.566,5.829,7.288,26.899220019841277,29.579,7.393344206349204,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-06 01:00:00,29.581,29.559,13.569,11.003,27.189982658730163,29.581,9.38098291666667,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-06 02:00:00,29.562,29.548,4.979,5.298,27.09408217261905,29.562,12.009525138888888,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-06 03:00:00,29.566,29.209,7.288,4.987,27.095670228174615,29.566,9.306934553571429,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-06 04:00:00,29.559,29.15,11.003,2.094,27.249423839285726,29.559,9.112339074074079,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-06 05:00:00,29.548,29.505,5.298,11.005,27.1062678670635,29.548,7.153973139730637,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-06 06:00:00,29.209,29.505,4.987,5.338,27.156270049603187,29.209,7.407905413359786,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-06 07:00:00,29.15,29.543,2.094,7.821,27.097340505952392,29.15,7.578759176587303,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-06 08:00:00,29.505,29.559,11.005,7.976,27.09570022817461,29.505,11.681467377645497,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-06 09:00:00,29.505,29.547,5.338,4.158,27.101352132936523,29.505,7.303667377645499,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-06 10:00:00,29.543,29.539,7.821,3.067,27.044856021825407,29.543,10.213404751984127,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-06 11:00:00,29.559,29.538,7.976,9.705,27.146746676587313,29.559,8.943966259920634,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-06 12:00:00,29.547,29.521,4.158,12.688,27.253465982142863,29.547,7.801382251984127,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-06 13:00:00,29.539,29.525,3.067,7.192,27.06591308531746,29.539,7.404949821428568,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-06 14:00:00,29.538,29.512,9.705,12.679,27.188436716269837,29.538,9.592614656084647,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-06 15:00:00,29.521,29.512,12.688,7.929,26.880098422619042,29.521,14.857128125,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-06 16:00:00,29.525,29.506,7.192,5.506,27.176814533730145,29.525,28.592777539682526,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-06 17:00:00,29.512,29.499,12.679,8.36,27.171016369047617,29.512,29.98357059523809,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-06 18:00:00,29.512,29.495,7.929,8.384,27.081451944444442,29.512,13.56778005621694,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-06 19:00:00,29.506,29.484,5.506,6.262,27.702713492063495,29.506,8.63887191468254,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-06 20:00:00,29.499,29.462,8.36,9.045,26.730168432539685,29.499,8.788388293650794,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-06 21:00:00,29.495,29.459,8.384,6.153,26.79799166666668,29.495,7.320176078042328,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-06 22:00:00,29.484,29.464,6.262,10.214,26.641443333333346,29.484,7.7473999007936545,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-06 23:00:00,29.462,29.46,9.045,6.043,26.575754027777787,29.462,7.288009338624341,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-07 00:00:00,29.459,29.41,6.153,6.966,26.70237009920635,29.459,6.511950710978835,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-07 01:00:00,29.464,29.364,10.214,8.364,26.204758611111117,29.464,10.868419533730163,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-07 02:00:00,29.46,29.102,6.043,2.796,25.9732790873016,29.46,7.415879841269836,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-07 03:00:00,29.41,28.945,6.966,7.695,26.127076269841275,29.41,6.328397876984129,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-07 04:00:00,29.364,29.088,8.364,6.727,26.061012936507943,29.364,6.561682222222219,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-07 05:00:00,29.102,29.239,2.796,4.1,26.163968630952386,29.102,5.655702675264548,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-07 06:00:00,28.945,29.199,7.695,6.893,26.612495019841276,28.945,5.8895753439153475,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-07 07:00:00,29.088,28.908,6.727,6.075,26.89714672619048,29.088,6.255035069444443,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-07 08:00:00,29.239,28.995,4.1,3.106,27.759321617063502,29.239,5.167890978835977,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-07 09:00:00,29.199,29.032,6.893,7.588,27.798295575396832,29.199,5.8573834986772475,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-07 10:00:00,28.908,29.155,6.075,4.294,27.822282559523824,28.908,5.585808561507932,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-08-07 11:00:00,28.995,7.51,3.106,2.371,27.702028670634935,28.995,7.030701180555554,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-18 09:00:00,2.868,18.228,22.146,23.867,3.4341160515873037,2.868,19.61840133597883,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-18 10:00:00,3.262,18.882,23.623,18.882,3.366220376984128,3.262,19.826095760582007,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-18 11:00:00,4.029,18.45,19.168,18.45,3.5609256746031734,4.029,18.82142783068782,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-18 12:00:00,18.228,18.44,23.867,16.968,18.61967825396825,18.228,19.784268865740735,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-18 13:00:00,18.882,18.885,18.882,18.885,18.71975045634921,18.882,18.28913837301587,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-18 14:00:00,18.45,19.048,18.45,13.104,18.782600873015877,18.45,16.88143521825397,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-18 15:00:00,18.44,19.203,16.968,14.731,18.800659484126985,18.44,15.976548878968256,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-18 16:00:00,18.885,19.203,18.885,14.759,18.806161210317462,18.885,17.14534203373016,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-18 17:00:00,19.048,19.205,13.104,13.261,18.77151128968255,19.048,15.509734940476188,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-18 18:00:00,19.203,19.198,14.731,13.254,18.77048406746032,19.203,14.383467311507932,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-18 19:00:00,19.203,19.194,14.759,13.25,18.87955319444445,19.203,14.211532830687833,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-18 20:00:00,19.205,19.121,13.261,11.704,19.06421208333334,19.205,13.089267357804237,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-18 21:00:00,19.198,18.885,13.254,12.941,19.062034490740746,19.198,12.881254957010585,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-18 22:00:00,19.194,18.987,13.25,13.209,19.082490555555562,19.194,12.211519351851852,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-18 23:00:00,19.121,18.881,11.704,9.825,19.097380972222222,19.121,11.955027414021163,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-19 00:00:00,18.885,18.982,12.941,11.565,19.105052619047623,18.885,11.98335697751323,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-19 01:00:00,18.987,18.948,13.209,7.837,19.116636369047622,18.987,11.933647986111113,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-19 02:00:00,18.881,18.571,9.825,10.099,19.110960992063497,18.881,10.803589133597884,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-19 03:00:00,18.982,18.643,11.565,8.56,19.129855674603178,18.982,10.77104053571429,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-19 04:00:00,18.948,19.058,7.837,8.558,19.111404047619047,18.948,11.096939563492068,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-19 05:00:00,18.571,18.931,10.099,11.209,19.000767936507934,18.571,8.92010107683983,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-19 06:00:00,18.643,18.833,8.56,7.444,18.904895019841273,18.643,16.293806170634912,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-19 07:00:00,19.058,18.812,8.558,8.284,19.098095158730164,19.058,10.665961812169307,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-19 08:00:00,18.931,18.703,11.209,8.342,19.17713753968254,18.931,9.59199181216931,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-19 09:00:00,18.833,26.876,7.444,9.098,19.11591156746032,18.833,8.45203460978836,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-19 10:00:00,18.812,29.005,8.284,11.255,19.09853140873016,18.812,8.902677400793653,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-19 11:00:00,18.703,29.666,8.342,12.972,18.97597779761905,18.703,8.73246416335979,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-19 12:00:00,26.876,29.858,9.098,9.747,27.057086111111115,26.876,8.757789523809517,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-19 13:00:00,29.005,29.927,11.255,8.649,27.02203345238096,29.005,11.826908779761899,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-19 14:00:00,29.666,29.923,12.972,11.34,27.081982718253975,29.666,16.191157113095233,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-19 15:00:00,29.858,29.804,9.747,7.665,27.121905899470903,29.858,15.908961428571432,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-19 16:00:00,29.927,29.872,8.649,9.233,27.11418437169313,29.927,17.600255370370366,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-19 17:00:00,29.923,30.163,11.34,15.413,27.862749986772496,29.923,33.12447964285714,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-19 18:00:00,29.804,30.236,7.665,9.597,28.481645820105822,29.804,21.637619265873024,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-19 19:00:00,29.872,30.216,9.233,12.549,28.684044847883605,29.872,25.448088085317455,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-19 20:00:00,30.163,30.007,15.413,12.34,28.731633002645506,30.163,33.03971493055555,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-19 21:00:00,30.236,29.881,9.597,19.575,28.135051335978847,30.236,28.830329642857134,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-19 22:00:00,30.216,29.777,12.549,13.027,28.11312286375663,30.216,21.397530456349205,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-19 23:00:00,30.007,29.743,12.34,10.465,28.53953665343916,30.007,14.273247933201056,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-20 00:00:00,29.881,29.918,19.575,13.918,27.672018042328045,29.881,18.659980605158733,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-20 01:00:00,29.777,30.183,13.027,19.016,27.64746345899472,29.777,15.961981898148144,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-20 02:00:00,29.743,30.215,10.465,64.021,26.685478220899473,29.743,13.760803750000006,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-20 03:00:00,29.918,30.228,13.918,61.089,27.096444371693124,29.918,13.600747956349203,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-20 04:00:00,30.183,30.236,19.016,79.43,26.70162770502646,30.183,15.34551057539682,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-20 05:00:00,30.215,29.999,64.021,73.61,27.648044371693125,30.215,134.55029278769842,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-20 06:00:00,30.228,29.926,61.089,74.065,29.806692566137574,30.228,92.01471334325396,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-20 07:00:00,30.236,30.137,79.43,64.859,31.17605082010583,30.236,89.57074512896821,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-20 08:00:00,29.999,30.105,73.61,67.938,30.9928874867725,29.999,70.02382908730159,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-20 09:00:00,29.926,29.907,74.065,61.74,30.607228458994715,29.926,63.47943789682541,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-20 10:00:00,30.137,29.886,64.859,60.108,29.609793458994712,30.137,57.5198811904762,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-20 11:00:00,30.105,29.893,67.938,55.393,29.592758042328047,30.105,53.84838073412697,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-20 12:00:00,29.907,29.912,61.74,51.995,29.332969232804242,29.907,49.750044553571406,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-20 13:00:00,29.886,30.18,60.108,46.513,29.30475506613757,29.886,47.6114294345238,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-20 14:00:00,29.893,30.347,55.393,43.708,29.21389048280424,29.893,47.702642916666676,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-20 15:00:00,29.912,30.358,51.995,42.247,28.32333631613757,29.912,46.55404523809525,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-20 16:00:00,30.18,30.264,46.513,40.653,27.10669145502646,30.18,41.435598015873026,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
2025-09-20 17:00:00,30.347,30.072,43.708,37.489,27.139003816137574,30.347,37.982225423280426,기본피처_예측유입량추가,RandomForest,2025_방류량상위5퍼센트
