댐코드,댐이름,입력변수세트,방류량모델,유입량예측모델,평가구간,평가건수,기준선,기준선_MAE,모델_MAE,개선율(%)
1012110,소양강댐,예측유입량포함,RandomForest,XGBoost,방류량변화,1186,최근3시간평균,74.85799606520519,59.15456482915763,20.97762705585794
1012110,소양강댐,예측유입량포함,RandomForest,XGBoost,방류량변화,1186,최근6시간평균,66.52290331646992,59.15456482915763,11.076393422365888
1012110,소양강댐,예측유입량포함,RandomForest,XGBoost,방류량변화,1186,최근3시간변화량반영,153.33767284991566,59.15456482915763,61.42202778370249
1012110,소양강댐,예측유입량포함,XGBoost,XGBoost,전체,8760,현재방류량유지,14.51364611872146,15.270954937117521,-5.217908802524761
1012110,소양강댐,예측유입량포함,XGBoost,XGBoost,전체,8760,최근3시간평균,14.479178082191781,15.270954937117521,-5.468382600387802
1012110,소양강댐,예측유입량포함,XGBoost,XGBoost,전체,8760,최근6시간평균,14.755581430745814,15.270954937117521,-3.492736011729348
1012110,소양강댐,예측유입량포함,XGBoost,XGBoost,전체,8760,최근3시간변화량반영,21.674909817351597,15.270954937117521,29.545474164360602
1012110,소양강댐,예측유입량포함,XGBoost,XGBoost,강우발생,595,현재방류량유지,13.403478991596637,15.780051298686436,-17.73101079637458
1012110,소양강댐,예측유입량포함,XGBoost,XGBoost,강우발생,595,최근3시간평균,13.4187675070028,15.780051298686436,-17.596875349776813
1012110,소양강댐,예측유입량포함,XGBoost,XGBoost,강우발생,595,최근6시간평균,13.541484593837534,15.780051298686436,-16.531176396032894
1012110,소양강댐,예측유입량포함,XGBoost,XGBoost,강우발생,595,최근3시간변화량반영,20.444672268907567,15.780051298686436,22.815826582435008
1012110,소양강댐,예측유입량포함,XGBoost,XGBoost,최근24시간누적강우,2546,현재방류량유지,13.864650432050276,15.75883672558971,-13.661983782589502
1012110,소양강댐,예측유입량포함,XGBoost,XGBoost,최근24시간누적강우,2546,최근3시간평균,13.7249384655669,15.75883672558971,-14.81899729551028
1012110,소양강댐,예측유입량포함,XGBoost,XGBoost,최근24시간누적강우,2546,최근6시간평균,13.86934668761456,15.75883672558971,-13.6234970581742
1012110,소양강댐,예측유입량포함,XGBoost,XGBoost,최근24시간누적강우,2546,최근3시간변화량반영,20.69876669285153,15.75883672558971,23.86581790386508
1012110,소양강댐,예측유입량포함,XGBoost,XGBoost,유입량급증,8076,현재방류량유지,14.50387568103021,15.381572394501186,-6.051463296937417
1012110,소양강댐,예측유입량포함,XGBoost,XGBoost,유입량급증,8076,최근3시간평균,14.50360203070827,15.381572394501186,-6.0534642493223485
1012110,소양강댐,예측유입량포함,XGBoost,XGBoost,유입량급증,8076,최근6시간평균,14.822106034340433,15.381572394501186,-3.7745402634724092
1012110,소양강댐,예측유입량포함,XGBoost,XGBoost,유입량급증,8076,최근3시간변화량반영,21.620652550767705,15.381572394501186,28.857039081574726
1012110,소양강댐,예측유입량포함,XGBoost,XGBoost,방류량변화,1186,현재방류량유지,105.96767284991569,59.8730908251452,43.49872068065064
1012110,소양강댐,예측유입량포함,XGBoost,XGBoost,방류량변화,1186,최근3시간평균,74.85799606520519,59.8730908251452,20.017775024337226
1012110,소양강댐,예측유입량포함,XGBoost,XGBoost,방류량변화,1186,최근6시간평균,66.52290331646992,59.8730908251452,9.996275207186192
1012110,소양강댐,예측유입량포함,XGBoost,XGBoost,방류량변화,1186,최근3시간변화량반영,153.33767284991566,59.8730908251452,60.953437134951194
2001110,안동댐,기본변수,GradientBoosting,XGBoost,전체,8760,현재방류량유지,31.34787100456621,23.006756655787033,26.60823233438784
2001110,안동댐,기본변수,GradientBoosting,XGBoost,전체,8760,최근3시간평균,33.363565144596656,23.006756655787033,31.042271543594147
2001110,안동댐,기본변수,GradientBoosting,XGBoost,전체,8760,최근6시간평균,31.0627453957382,23.006756655787033,25.934567718719563
2001110,안동댐,기본변수,GradientBoosting,XGBoost,전체,8760,최근3시간변화량반영,45.64106506849315,23.006756655787033,49.59198120977021
2001110,안동댐,기본변수,GradientBoosting,XGBoost,강우발생,508,현재방류량유지,29.03383858267717,25.29209344291639,12.887531661050378
2001110,안동댐,기본변수,GradientBoosting,XGBoost,강우발생,508,최근3시간평균,32.598055774278215,25.29209344291639,22.412264037926644
2001110,안동댐,기본변수,GradientBoosting,XGBoost,강우발생,508,최근6시간평균,31.944226049868764,25.29209344291639,20.824209660198367
2001110,안동댐,기본변수,GradientBoosting,XGBoost,강우발생,508,최근3시간변화량반영,42.99458858267717,25.29209344291639,41.17377494081486
2001110,안동댐,기본변수,GradientBoosting,XGBoost,최근24시간누적강우,2117,현재방류량유지,30.375709022201228,24.20878805012173,20.30214658552389
2001110,안동댐,기본변수,GradientBoosting,XGBoost,최근24시간누적강우,2117,최근3시간평균,32.96951314753582,24.20878805012173,26.57220037860607
2001110,안동댐,기본변수,GradientBoosting,XGBoost,최근24시간누적강우,2117,최근6시간평균,31.23899661470634,24.20878805012173,22.504591460773778
2001110,안동댐,기본변수,GradientBoosting,XGBoost,최근24시간누적강우,2117,최근3시간변화량반영,44.11809730751063,24.20878805012173,45.12730709717066
2001110,안동댐,기본변수,GradientBoosting,XGBoost,유입량급증,876,현재방류량유지,48.229050228310506,35.48143272270125,26.431408964645943
2001110,안동댐,기본변수,GradientBoosting,XGBoost,유입량급증,876,최근3시간평균,48.92711111111111,35.48143272270125,27.48103880050341
2001110,안동댐,기본변수,GradientBoosting,XGBoost,유입량급증,876,최근6시간평균,43.28080117960426,35.48143272270125,18.020388357733086
2001110,안동댐,기본변수,GradientBoosting,XGBoost,유입량급증,876,최근3시간변화량반영,53.66216438356164,35.48143272270125,33.87998205012712
2001110,안동댐,기본변수,GradientBoosting,XGBoost,방류량변화,4420,현재방류량유지,61.89587330316742,29.786957783207416,51.87569672486855
2001110,안동댐,기본변수,GradientBoosting,XGBoost,방류량변화,4420,최근3시간평균,57.26599472096532,29.786957783207416,47.98491158959597
2001110,안동댐,기본변수,GradientBoosting,XGBoost,방류량변화,4420,최근6시간평균,45.1430266214178,29.786957783207416,34.016480478791834
2001110,안동댐,기본변수,GradientBoosting,XGBoost,방류량변화,4420,최근3시간변화량반영,86.07531357466064,29.786957783207416,65.39430813996329
2001110,안동댐,기본변수,RandomForest,XGBoost,전체,8760,현재방류량유지,31.34787100456621,24.55707727310782,21.66269514911946
2001110,안동댐,기본변수,RandomForest,XGBoost,전체,8760,최근3시간평균,33.363565144596656,24.55707727310782,26.39552407940156
2001110,안동댐,기본변수,RandomForest,XGBoost,전체,8760,최근6시간평균,31.0627453957382,24.55707727310782,20.943635341140705
2001110,안동댐,기본변수,RandomForest,XGBoost,전체,8760,최근3시간변화량반영,45.64106506849315,24.55707727310782,46.195214252219515
2001110,안동댐,기본변수,RandomForest,XGBoost,강우발생,508,현재방류량유지,29.03383858267717,26.876992807731416,7.428731026398351
2001110,안동댐,기본변수,RandomForest,XGBoost,강우발생,508,최근3시간평균,32.598055774278215,26.876992807731416,17.550319583970573
2001110,안동댐,기본변수,RandomForest,XGBoost,강우발생,508,최근6시간평균,31.944226049868764,26.876992807731416,15.862751641648135
2001110,안동댐,기본변수,RandomForest,XGBoost,강우발생,508,최근3시간변화량반영,42.99458858267717,26.876992807731416,37.487498557992126
2001110,안동댐,기본변수,RandomForest,XGBoost,최근24시간누적강우,2117,현재방류량유지,30.375709022201228,25.880979734524203,14.79711727680787
2001110,안동댐,기본변수,RandomForest,XGBoost,최근24시간누적강우,2117,최근3시간평균,32.96951314753582,25.880979734524203,21.50026717498382
2001110,안동댐,기본변수,RandomForest,XGBoost,최근24시간누적강우,2117,최근6시간평균,31.23899661470634,25.880979734524203,17.1516932706467
2001110,안동댐,기본변수,RandomForest,XGBoost,최근24시간누적강우,2117,최근3시간변화량반영,44.11809730751063,25.880979734524203,41.33704462790093
2001110,안동댐,기본변수,RandomForest,XGBoost,유입량급증,876,현재방류량유지,48.229050228310506,36.21395258925607,24.91257360901037
2001110,안동댐,기본변수,RandomForest,XGBoost,유입량급증,876,최근3시간평균,48.92711111111111,36.21395258925607,25.983873221094278
2001110,안동댐,기본변수,RandomForest,XGBoost,유입량급증,876,최근6시간평균,43.28080117960426,36.21395258925607,16.32790613330511
2001110,안동댐,기본변수,RandomForest,XGBoost,유입량급증,876,최근3시간변화량반영,53.66216438356164,36.21395258925607,32.51492367991495
2001110,안동댐,기본변수,RandomForest,XGBoost,방류량변화,4420,현재방류량유지,61.89587330316742,30.332498784345766,50.9943116307989
2001110,안동댐,기본변수,RandomForest,XGBoost,방류량변화,4420,최근3시간평균,57.26599472096532,30.332498784345766,47.0322676971838
2001110,안동댐,기본변수,RandomForest,XGBoost,방류량변화,4420,최근6시간평균,45.1430266214178,30.332498784345766,32.80800811446985
2001110,안동댐,기본변수,RandomForest,XGBoost,방류량변화,4420,최근3시간변화량반영,86.07531357466064,30.332498784345766,64.7605131777583
2001110,안동댐,기본변수,XGBoost,XGBoost,전체,8760,현재방류량유지,31.34787100456621,23.834125124241652,23.96891922654041
2001110,안동댐,기본변수,XGBoost,XGBoost,전체,8760,최근3시간평균,33.363565144596656,23.834125124241652,28.562415254648915
2001110,안동댐,기본변수,XGBoost,XGBoost,전체,8760,최근6시간평균,31.0627453957382,23.834125124241652,23.27102829902573
2001110,안동댐,기본변수,XGBoost,XGBoost,전체,8760,최근3시간변화량반영,45.64106506849315,23.834125124241652,47.77920916509291
2001110,안동댐,기본변수,XGBoost,XGBoost,강우발생,508,현재방류량유지,29.03383858267717,25.721075274955805,11.410008009405622
2001110,안동댐,기본변수,XGBoost,XGBoost,강우발생,508,최근3시간평균,32.598055774278215,25.721075274955805,21.09629036449699
2001110,안동댐,기본변수,XGBoost,XGBoost,강우발생,508,최근6시간평균,31.944226049868764,25.721075274955805,19.481300831010508
2001110,안동댐,기본변수,XGBoost,XGBoost,강우발생,508,최근3시간변화량반영,42.99458858267717,25.721075274955805,40.176017208549325
2001110,안동댐,기본변수,XGBoost,XGBoost,최근24시간누적강우,2117,현재방류량유지,30.375709022201228,24.58760247319906,19.055050022936797
2001110,안동댐,기본변수,XGBoost,XGBoost,최근24시간누적강우,2117,최근3시간평균,32.96951314753582,24.58760247319906,25.423216402463726
2001110,안동댐,기본변수,XGBoost,XGBoost,최근24시간누적강우,2117,최근6시간평균,31.23899661470634,24.58760247319906,21.291958328700016
2001110,안동댐,기본변수,XGBoost,XGBoost,최근24시간누적강우,2117,최근3시간변화량반영,44.11809730751063,24.58760247319906,44.26866983446885
2001110,안동댐,기본변수,XGBoost,XGBoost,유입량급증,876,현재방류량유지,48.229050228310506,37.38792787157441,22.47840731968705
2001110,안동댐,기본변수,XGBoost,XGBoost,유입량급증,876,최근3시간평균,48.92711111111111,37.38792787157441,23.584436067217965
2001110,안동댐,기본변수,XGBoost,XGBoost,유입량급증,876,최근6시간평균,43.28080117960426,37.38792787157441,13.61544414017645
2001110,안동댐,기본변수,XGBoost,XGBoost,유입량급증,876,최근3시간변화량반영,53.66216438356164,37.38792787157441,30.327208562934004
2001110,안동댐,기본변수,XGBoost,XGBoost,방류량변화,4420,현재방류량유지,61.89587330316742,31.157088221641338,49.6620912527832
2001110,안동댐,기본변수,XGBoost,XGBoost,방류량변화,4420,최근3시간평균,57.26599472096532,31.157088221641338,45.59233909502912
2001110,안동댐,기본변수,XGBoost,XGBoost,방류량변화,4420,최근6시간평균,45.1430266214178,31.157088221641338,30.98139280085605
2001110,안동댐,기본변수,XGBoost,XGBoost,방류량변화,4420,최근3시간변화량반영,86.07531357466064,31.157088221641338,63.80252719658572
2001110,안동댐,예측유입량포함,GradientBoosting,XGBoost,전체,8760,현재방류량유지,31.34787100456621,23.664761219474876,24.509191657615894
2001110,안동댐,예측유입량포함,GradientBoosting,XGBoost,전체,8760,최근3시간평균,33.363565144596656,23.664761219474876,29.070046570525253
2001110,안동댐,예측유입량포함,GradientBoosting,XGBoost,전체,8760,최근6시간평균,31.0627453957382,23.664761219474876,23.81625990237916
2001110,안동댐,예측유입량포함,GradientBoosting,XGBoost,전체,8760,최근3시간변화량반영,45.64106506849315,23.664761219474876,48.15028706284269
2001110,안동댐,예측유입량포함,GradientBoosting,XGBoost,강우발생,508,현재방류량유지,29.03383858267717,25.796234437518688,11.151140542229834
2001110,안동댐,예측유입량포함,GradientBoosting,XGBoost,강우발생,508,최근3시간평균,32.598055774278215,25.796234437518688,20.865727035557025
2001110,안동댐,예측유입량포함,GradientBoosting,XGBoost,강우발생,508,최근6시간평균,31.944226049868764,25.796234437518688,19.246018365736344
2001110,안동댐,예측유입량포함,GradientBoosting,XGBoost,강우발생,508,최근3시간변화량반영,42.99458858267717,25.796234437518688,40.00120645900964
2001110,안동댐,예측유입량포함,GradientBoosting,XGBoost,최근24시간누적강우,2117,현재방류량유지,30.375709022201228,24.86672227904447,18.136158530917935
2001110,안동댐,예측유입량포함,GradientBoosting,XGBoost,최근24시간누적강우,2117,최근3시간평균,32.96951314753582,24.86672227904447,24.576616682909563
2001110,안동댐,예측유입량포함,GradientBoosting,XGBoost,최근24시간누적강우,2117,최근6시간평균,31.23899661470634,24.86672227904447,20.39846034191125
2001110,안동댐,예측유입량포함,GradientBoosting,XGBoost,최근24시간누적강우,2117,최근3시간변화량반영,44.11809730751063,24.86672227904447,43.636004731302904
2001110,안동댐,예측유입량포함,GradientBoosting,XGBoost,유입량급증,876,현재방류량유지,48.229050228310506,35.064356093387296,27.29619196853999
2001110,안동댐,예측유입량포함,GradientBoosting,XGBoost,유입량급증,876,최근3시간평균,48.92711111111111,35.064356093387296,28.33348363086912
2001110,안동댐,예측유입량포함,GradientBoosting,XGBoost,유입량급증,876,최근6시간평균,43.28080117960426,35.064356093387296,18.984041104324334
2001110,안동댐,예측유입량포함,GradientBoosting,XGBoost,유입량급증,876,최근3시간변화량반영,53.66216438356164,35.064356093387296,34.657208675450704
2001110,안동댐,예측유입량포함,GradientBoosting,XGBoost,방류량변화,4420,현재방류량유지,61.89587330316742,29.845976943116806,51.7803443907633
2001110,안동댐,예측유입량포함,GradientBoosting,XGBoost,방류량변화,4420,최근3시간평균,57.26599472096532,29.845976943116806,47.88185014764081
2001110,안동댐,예측유입량포함,GradientBoosting,XGBoost,방류량변화,4420,최근6시간평균,45.1430266214178,29.845976943116806,33.88574232424951
2001110,안동댐,예측유입량포함,GradientBoosting,XGBoost,방류량변화,4420,최근3시간변화량반영,86.07531357466064,29.845976943116806,65.32574125654646
2001110,안동댐,예측유입량포함,RandomForest,XGBoost,전체,8760,현재방류량유지,31.34787100456621,24.404473884733424,22.149501377051706
2001110,안동댐,예측유입량포함,RandomForest,XGBoost,전체,8760,최근3시간평균,33.363565144596656,24.404473884733424,26.85291940784748
2001110,안동댐,예측유입량포함,RandomForest,XGBoost,전체,8760,최근6시간평균,31.0627453957382,24.404473884733424,21.43490997392101
2001110,안동댐,예측유입량포함,RandomForest,XGBoost,전체,8760,최근3시간변화량반영,45.64106506849315,24.404473884733424,46.52956970195625
2001110,안동댐,예측유입량포함,RandomForest,XGBoost,강우발생,508,현재방류량유지,29.03383858267717,26.833115636826648,7.579855276744453
2001110,안동댐,예측유입량포함,RandomForest,XGBoost,강우발생,508,최근3시간평균,32.598055774278215,26.833115636826648,17.684920160178525
2001110,안동댐,예측유입량포함,RandomForest,XGBoost,강우발생,508,최근6시간평균,31.944226049868764,26.833115636826648,16.000107202669618
2001110,안동댐,예측유입량포함,RandomForest,XGBoost,강우발생,508,최근3시간변화량반영,42.99458858267717,26.833115636826648,37.58955133335569
2001110,안동댐,예측유입량포함,RandomForest,XGBoost,최근24시간누적강우,2117,현재방류량유지,30.375709022201228,25.568948416484503,15.824356897162545
2001110,안동댐,예측유입량포함,RandomForest,XGBoost,최근24시간누적강우,2117,최근3시간평균,32.96951314753582,25.568948416484503,22.446690971548193
2001110,안동댐,예측유입량포함,RandomForest,XGBoost,최근24시간누적강우,2117,최근6시간평균,31.23899661470634,25.568948416484503,18.150545192455244
2001110,안동댐,예측유입량포함,RandomForest,XGBoost,최근24시간누적강우,2117,최근3시간변화량반영,44.11809730751063,25.568948416484503,42.044308397380355
2001110,안동댐,예측유입량포함,RandomForest,XGBoost,유입량급증,876,현재방류량유지,48.229050228310506,35.5738238672834,26.23984155010059
2001110,안동댐,예측유입량포함,RandomForest,XGBoost,유입량급증,876,최근3시간평균,48.92711111111111,35.5738238672834,27.292204547910124
2001110,안동댐,예측유입량포함,RandomForest,XGBoost,유입량급증,876,최근6시간평균,43.28080117960426,35.5738238672834,17.80691923963901
2001110,안동댐,예측유입량포함,RandomForest,XGBoost,유입량급증,876,최근3시간변화량반영,53.66216438356164,35.5738238672834,33.70781019376708
2001110,안동댐,예측유입량포함,RandomForest,XGBoost,방류량변화,4420,현재방류량유지,61.89587330316742,29.88110973607618,51.72358326746952
2001110,안동댐,예측유입량포함,RandomForest,XGBoost,방류량변화,4420,최근3시간평균,57.26599472096532,29.88110973607618,47.82049996394006
2001110,안동댐,예측유입량포함,RandomForest,XGBoost,방류량변화,4420,최근6시간평균,45.1430266214178,29.88110973607618,33.80791680923917
2001110,안동댐,예측유입량포함,RandomForest,XGBoost,방류량변화,4420,최근3시간변화량반영,86.07531357466064,29.88110973607618,65.28492491618088
2001110,안동댐,예측유입량포함,XGBoost,XGBoost,전체,8760,현재방류량유지,31.34787100456621,23.675060034468725,24.4763383420196
2001110,안동댐,예측유입량포함,XGBoost,XGBoost,전체,8760,최근3시간평균,33.363565144596656,23.675060034468725,29.039178121817173
2001110,안동댐,예측유입량포함,XGBoost,XGBoost,전체,8760,최근6시간평균,31.0627453957382,23.675060034468725,23.78310502549161
2001110,안동댐,예측유입량포함,XGBoost,XGBoost,전체,8760,최근3시간변화량반영,45.64106506849315,23.675060034468725,48.127722262966984
2001110,안동댐,예측유입량포함,XGBoost,XGBoost,강우발생,508,현재방류량유지,29.03383858267717,25.51514192713527,12.119295371578263
2001110,안동댐,예측유입량포함,XGBoost,XGBoost,강우발생,508,최근3시간평균,32.598055774278215,25.51514192713527,21.72802542638687
2001110,안동댐,예측유입량포함,XGBoost,XGBoost,강우발생,508,최근6시간평균,31.944226049868764,25.51514192713527,20.125966153310216
2001110,안동댐,예측유입량포함,XGBoost,XGBoost,강우발생,508,최근3시간변화량반영,42.99458858267717,25.51514192713527,40.654992248453546
2001110,안동댐,예측유입량포함,XGBoost,XGBoost,최근24시간누적강우,2117,현재방류량유지,30.375709022201228,24.499841033712105,19.343969828636837
2001110,안동댐,예측유입량포함,XGBoost,XGBoost,최근24시간누적강우,2117,최근3시간평균,32.96951314753582,24.499841033712105,25.689406076221506
2001110,안동댐,예측유입량포함,XGBoost,XGBoost,최근24시간누적강우,2117,최근6시간평균,31.23899661470634,24.499841033712105,21.57289385479703
2001110,안동댐,예측유입량포함,XGBoost,XGBoost,최근24시간누적강우,2117,최근3시간변화량반영,44.11809730751063,24.499841033712105,44.46759373382752
2001110,안동댐,예측유입량포함,XGBoost,XGBoost,유입량급증,876,현재방류량유지,48.229050228310506,36.43036309284244,24.463859602489585
2001110,안동댐,예측유입량포함,XGBoost,XGBoost,유입량급증,876,최근3시간평균,48.92711111111111,36.43036309284244,25.541561180444837
2001110,안동댐,예측유입량포함,XGBoost,XGBoost,유입량급증,876,최근6시간평균,43.28080117960426,36.43036309284244,15.827891120439874
2001110,안동댐,예측유입량포함,XGBoost,XGBoost,유입량급증,876,최근3시간변화량반영,53.66216438356164,36.43036309284244,32.11164046152008
2001110,안동댐,예측유입량포함,XGBoost,XGBoost,방류량변화,4420,현재방류량유지,61.89587330316742,30.730097945212346,50.35194382879838
2001110,안동댐,예측유입량포함,XGBoost,XGBoost,방류량변화,4420,최근3시간평균,57.26599472096532,30.730097945212346,46.33796532314153
2001110,안동댐,예측유입량포함,XGBoost,XGBoost,방류량변화,4420,최근6시간평균,45.1430266214178,30.730097945212346,31.927253786230054
2001110,안동댐,예측유입량포함,XGBoost,XGBoost,방류량변화,4420,최근3시간변화량반영,86.07531357466064,30.730097945212346,64.29859309364299
2002110,임하댐,기본변수,GradientBoosting,GradientBoosting,전체,8760,현재방류량유지,9.903031392694063,9.950797240011033,-0.4823356144484159
2002110,임하댐,기본변수,GradientBoosting,GradientBoosting,전체,8760,최근3시간평균,10.504437785388124,9.950797240011033,5.270539525182541
2002110,임하댐,기본변수,GradientBoosting,GradientBoosting,전체,8760,최근6시간평균,10.947573249619483,9.950797240011033,9.10499511517857
2002110,임하댐,기본변수,GradientBoosting,GradientBoosting,전체,8760,최근3시간변화량반영,15.342783904109586,9.950797240011033,35.14347003645344
2002110,임하댐,기본변수,GradientBoosting,GradientBoosting,강우발생,498,현재방류량유지,9.072130522088354,12.21837468842975,-34.68032298125652
2002110,임하댐,기본변수,GradientBoosting,GradientBoosting,강우발생,498,최근3시간평균,9.779913654618472,12.21837468842975,-24.93335953594782
2002110,임하댐,기본변수,GradientBoosting,GradientBoosting,강우발생,498,최근6시간평균,11.112570281124498,12.21837468842975,-9.950932856492619
2002110,임하댐,기본변수,GradientBoosting,GradientBoosting,강우발생,498,최근3시간변화량반영,13.994949799196789,12.21837468842975,12.694401453794441
2002110,임하댐,기본변수,GradientBoosting,GradientBoosting,최근24시간누적강우,2143,현재방류량유지,10.202480167988801,12.2765059907064,-20.32864351184962
2002110,임하댐,기본변수,GradientBoosting,GradientBoosting,최근24시간누적강우,2143,최근3시간평균,10.918550629958002,12.2765059907064,-12.437139385721034
2002110,임하댐,기본변수,GradientBoosting,GradientBoosting,최근24시간누적강우,2143,최근6시간평균,11.483655000777727,12.2765059907064,-6.904169359624424
2002110,임하댐,기본변수,GradientBoosting,GradientBoosting,최근24시간누적강우,2143,최근3시간변화량반영,15.515719552029864,12.2765059907064,20.876979314180048
2002110,임하댐,기본변수,GradientBoosting,GradientBoosting,유입량급증,877,현재방류량유지,16.477939566704677,17.86197120898437,-8.399300389936304
2002110,임하댐,기본변수,GradientBoosting,GradientBoosting,유입량급증,877,최근3시간평균,17.543511972633983,17.86197120898437,-1.8152536210945192
2002110,임하댐,기본변수,GradientBoosting,GradientBoosting,유입량급증,877,최근6시간평균,17.813702774610416,17.86197120898437,-0.2709623876892787
2002110,임하댐,기본변수,GradientBoosting,GradientBoosting,유입량급증,877,최근3시간변화량반영,20.588802736602048,17.86197120898437,13.244245245839437
2002110,임하댐,기본변수,GradientBoosting,GradientBoosting,방류량변화,2246,현재방류량유지,38.264999554764024,19.36752485343204,49.3857962138124
2002110,임하댐,기본변수,GradientBoosting,GradientBoosting,방류량변화,2246,최근3시간평균,33.645118432769365,19.36752485343204,42.4358547224829
2002110,임하댐,기본변수,GradientBoosting,GradientBoosting,방류량변화,2246,최근6시간평균,28.819761947165333,19.36752485343204,32.79776255980837
2002110,임하댐,기본변수,GradientBoosting,GradientBoosting,방류량변화,2246,최근3시간변화량반영,54.593390917186106,19.36752485343204,64.52404855596706
2002110,임하댐,기본변수,RandomForest,GradientBoosting,전체,8760,현재방류량유지,9.903031392694063,10.443414243987077,-5.456741777994162
2002110,임하댐,기본변수,RandomForest,GradientBoosting,전체,8760,최근3시간평균,10.504437785388124,10.443414243987077,0.5809310564524651
2002110,임하댐,기본변수,RandomForest,GradientBoosting,전체,8760,최근6시간평균,10.947573249619483,10.443414243987077,4.605212444227581
2002110,임하댐,기본변수,RandomForest,GradientBoosting,전체,8760,최근3시간변화량반영,15.342783904109586,10.443414243987077,31.93272935826338
2002110,임하댐,기본변수,RandomForest,GradientBoosting,강우발생,498,현재방류량유지,9.072130522088354,12.52597948935424,-38.070979676236284
2002110,임하댐,기본변수,RandomForest,GradientBoosting,강우발생,498,최근3시간평균,9.779913654618472,12.52597948935424,-28.07863066806285
2002110,임하댐,기본변수,RandomForest,GradientBoosting,강우발생,498,최근6시간평균,11.112570281124498,12.52597948935424,-12.719012545914063
2002110,임하댐,기본변수,RandomForest,GradientBoosting,강우발생,498,최근3시간변화량반영,13.994949799196789,12.52597948935424,10.49643143362227
2002110,임하댐,기본변수,RandomForest,GradientBoosting,최근24시간누적강우,2143,현재방류량유지,10.202480167988801,12.261121299993908,-20.177849876780733
2002110,임하댐,기본변수,RandomForest,GradientBoosting,최근24시간누적강우,2143,최근3시간평균,10.918550629958002,12.261121299993908,-12.296235237964641
2002110,임하댐,기본변수,RandomForest,GradientBoosting,최근24시간누적강우,2143,최근6시간평균,11.483655000777727,12.261121299993908,-6.770199027779287
2002110,임하댐,기본변수,RandomForest,GradientBoosting,최근24시간누적강우,2143,최근3시간변화량반영,15.515719552029864,12.261121299993908,20.976134823281008
2002110,임하댐,기본변수,RandomForest,GradientBoosting,유입량급증,877,현재방류량유지,16.477939566704677,17.52837091761349,-6.374773658178199
2002110,임하댐,기본변수,RandomForest,GradientBoosting,유입량급증,877,최근3시간평균,17.543511972633983,17.52837091761349,0.08630572398566114
2002110,임하댐,기본변수,RandomForest,GradientBoosting,유입량급증,877,최근6시간평균,17.813702774610416,17.52837091761349,1.6017548996248272
2002110,임하댐,기본변수,RandomForest,GradientBoosting,유입량급증,877,최근3시간변화량반영,20.588802736602048,17.52837091761349,14.864544860337267
2002110,임하댐,기본변수,RandomForest,GradientBoosting,방류량변화,2246,현재방류량유지,38.264999554764024,17.332275142506155,54.70462473754747
2002110,임하댐,기본변수,RandomForest,GradientBoosting,방류량변화,2246,최근3시간평균,33.645118432769365,17.332275142506155,48.48502264261604
2002110,임하댐,기본변수,RandomForest,GradientBoosting,방류량변화,2246,최근6시간평균,28.819761947165333,17.332275142506155,39.85975604419962
2002110,임하댐,기본변수,RandomForest,GradientBoosting,방류량변화,2246,최근3시간변화량반영,54.593390917186106,17.332275142506155,68.25206338840931
2002110,임하댐,기본변수,XGBoost,GradientBoosting,전체,8760,현재방류량유지,9.903031392694063,9.766547714805112,1.3782010020652962
2002110,임하댐,기본변수,XGBoost,GradientBoosting,전체,8760,최근3시간평균,10.504437785388124,9.766547714805112,7.024555579827709
2002110,임하댐,기본변수,XGBoost,GradientBoosting,전체,8760,최근6시간평균,10.947573249619483,9.766547714805112,10.788012172975602
2002110,임하댐,기본변수,XGBoost,GradientBoosting,전체,8760,최근3시간변화량반영,15.342783904109586,9.766547714805112,36.34435721805917
2002110,임하댐,기본변수,XGBoost,GradientBoosting,강우발생,498,현재방류량유지,9.072130522088354,11.809269862027532,-30.17085494168027
2002110,임하댐,기본변수,XGBoost,GradientBoosting,강우발생,498,최근3시간평균,9.779913654618472,11.809269862027532,-20.750246669618765
2002110,임하댐,기본변수,XGBoost,GradientBoosting,강우발생,498,최근6시간평균,11.112570281124498,11.809269862027532,-6.269472887711938
2002110,임하댐,기본변수,XGBoost,GradientBoosting,강우발생,498,최근3시간변화량반영,13.994949799196789,11.809269862027532,15.617633278646695
2002110,임하댐,기본변수,XGBoost,GradientBoosting,최근24시간누적강우,2143,현재방류량유지,10.202480167988801,11.619700976790527,-13.890944020145064
2002110,임하댐,기본변수,XGBoost,GradientBoosting,최근24시간누적강우,2143,최근3시간평균,10.918550629958002,11.619700976790527,-6.421643042151855
2002110,임하댐,기본변수,XGBoost,GradientBoosting,최근24시간누적강우,2143,최근6시간평균,11.483655000777727,11.619700976790527,-1.184692295297855
2002110,임하댐,기본변수,XGBoost,GradientBoosting,최근24시간누적강우,2143,최근3시간변화량반영,15.515719552029864,11.619700976790527,25.1101378970828
2002110,임하댐,기본변수,XGBoost,GradientBoosting,유입량급증,877,현재방류량유지,16.477939566704677,17.031527274837515,-3.359568748822318
2002110,임하댐,기본변수,XGBoost,GradientBoosting,유입량급증,877,최근3시간평균,17.543511972633983,17.031527274837515,2.91837061242418
2002110,임하댐,기본변수,XGBoost,GradientBoosting,유입량급증,877,최근6시간평균,17.813702774610416,17.031527274837515,4.390864210936106
